id,name,memberType,partyName,color,voteType,reference,bio
sv54,นายณรงค์ อ่อนสอาด,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C-%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%AA%E0%B8%AD%E0%B8%B2%E0%B8%94
sv55,พลเอกดนัย มีชูเวท,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%94%E0%B8%99%E0%B8%B1%E0%B8%A2-%E0%B8%A1%E0%B8%B5%E0%B8%8A%E0%B8%B9%E0%B9%80%E0%B8%A7%E0%B8%97
sv56,นางดวงพร รอดพยาธิ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%94%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B8%A3-%E0%B8%A3%E0%B8%AD%E0%B8%94%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B9%8C
sv57,ดร.ดาวน้อย สุทธินิภาพันธ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2-%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C
sv58,พลตำรวจเอกดำรงศักดิ์ กิตติประภัสร์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%87%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B1%E0%B8%AA%E0%B8%A3%E0%B9%8C
sv59,ดร.ดิเรกฤทธิ์ เจนครองธรรม,SV,,#560001,2,https://prachatai.com/journal/2023/05/104181,https://theyworkforus.wevis.info/people/%E0%B8%94%E0%B8%B4%E0%B9%80%E0%B8%A3%E0%B8%81%E0%B8%A4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B9%80%E0%B8%88%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1
sv60,นายดุสิต เขมะศักดิ์ชัย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%94%E0%B8%B8%E0%B8%AA%E0%B8%B4%E0%B8%95-%E0%B9%80%E0%B8%82%E0%B8%A1%E0%B8%B0%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C%E0%B8%8A%E0%B8%B1%E0%B8%A2
sv61,พลตำรวจเอกเดชณรงค์ สุทธิชาญบัญชา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%94%E0%B8%8A%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%8A%E0%B8%B2%E0%B8%8D%E0%B8%9A%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2
sv62,พลตำรวจโทตรีทศ รณฤทธิวิชัย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%95%E0%B8%A3%E0%B8%B5%E0%B8%97%E0%B8%A8-%E0%B8%A3%E0%B8%93%E0%B8%A4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2
sv63,พลอากาศเอกตรีทศ สนแจ้ง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%95%E0%B8%A3%E0%B8%B5%E0%B8%97%E0%B8%A8-%E0%B8%AA%E0%B8%99%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87
sv64,ดร.ตวง อันทะไชย,SV,,#560001,2,https://ch3plus.com/news/political/morning/348681,https://theyworkforus.wevis.info/people/%E0%B8%95%E0%B8%A7%E0%B8%87-%E0%B8%AD%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%B0%E0%B9%84%E0%B8%8A%E0%B8%A2
sv65,พลเอกไตรโรจน์ ครุธเวโช,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%84%E0%B8%95%E0%B8%A3%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C-%E0%B8%84%E0%B8%A3%E0%B8%B8%E0%B8%98%E0%B9%80%E0%B8%A7%E0%B9%82%E0%B8%8A
sv66,นายถนัด มานะพันธ์ุนิยม,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%96%E0%B8%99%E0%B8%B1%E0%B8%94-%E0%B8%A1%E0%B8%B2%E0%B8%99%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C%E0%B8%B8%E0%B8%99%E0%B8%B4%E0%B8%A2%E0%B8%A1
sv67,นายถวิล เปลี่ยนศรี,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%96%E0%B8%A7%E0%B8%B4%E0%B8%A5-%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99%E0%B8%A8%E0%B8%A3%E0%B8%B5
sv68,นายถาวร เทพวิมลเพชรกุล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%96%E0%B8%B2%E0%B8%A7%E0%B8%A3-%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%B4%E0%B8%A1%E0%B8%A5%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B8%81%E0%B8%B8%E0%B8%A5
sv69,พลอากาศเอกถาวร มณีพฤกษ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%96%E0%B8%B2%E0%B8%A7%E0%B8%A3-%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C
sv70,นายทรงเดช เสมอคำ,SV,,#560001,2,https://www.komchadluek.net/news/politics/549205,https://theyworkforus.wevis.info/people/%E0%B8%97%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%94%E0%B8%8A-%E0%B9%80%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%84%E0%B8%B3
sv71,พลเอกทวีป เนตรนิยม,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%97%E0%B8%A7%E0%B8%B5%E0%B8%9B-%E0%B9%80%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B8%A2%E0%B8%A1
sv72,นายแพทย์ทวีวงษ์ จุลกมนตรี,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%97%E0%B8%A7%E0%B8%B5%E0%B8%A7%E0%B8%87%E0%B8%A9%E0%B9%8C-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%81%E0%B8%A1%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B5
sv73,นางทัศนา ยุวานนท์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B8%B2-%E0%B8%A2%E0%B8%B8%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C
sv74,ร้อยเอก ดร.ทินพันธุ์ นาคะตะ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%97%E0%B8%B4%E0%B8%99%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C-%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%B0%E0%B8%95%E0%B8%B0
sv75,พลเอกเทพพงศ์ ทิพยจันทร์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%9E%E0%B8%87%E0%B8%A8%E0%B9%8C-%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C
sv76,พลเอกธงชัย สาระสุข,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%98%E0%B8%87%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B8%E0%B8%82
sv77,พลเอก ดร.ธนะศักดิ์ ปฏิมาประกร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%98%E0%B8%99%E0%B8%B0%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%9B%E0%B8%8F%E0%B8%B4%E0%B8%A1%E0%B8%B2%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%A3
sv78,พลเอกธวัชชัย สมุทรสาคร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%98%E0%B8%A7%E0%B8%B1%E0%B8%8A%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3%E0%B8%AA%E0%B8%B2%E0%B8%84%E0%B8%A3
sv79,นายธานี สุโชดายน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-%E0%B8%AA%E0%B8%B8%E0%B9%82%E0%B8%8A%E0%B8%94%E0%B8%B2%E0%B8%A2%E0%B8%99
sv80,นายธานี อ่อนละเอียด,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%AD%E0%B8%B5%E0%B8%A2%E0%B8%94
sv81,พลเอกธีรเดช มีเพียร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%98%E0%B8%B5%E0%B8%A3%E0%B9%80%E0%B8%94%E0%B8%8A-%E0%B8%A1%E0%B8%B5%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%A3
sv82,พลเรือเอกนพดล โชคระดา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%99%E0%B8%9E%E0%B8%94%E0%B8%A5-%E0%B9%82%E0%B8%8A%E0%B8%84%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B2
sv83,พลเอกนพดล อินทปัญญา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%99%E0%B8%9E%E0%B8%94%E0%B8%A5-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B2
sv84,พลเอกนาวิน ดำริกาญจน์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%99-%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B9%8C
sv85,นายนิพนธ์ นาคสมภพ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%99%E0%B8%B4%E0%B8%9E%E0%B8%99%E0%B8%98%E0%B9%8C-%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%A0%E0%B8%9E
sv86,พลเอกนิวัตร มีนะโยธิน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%99%E0%B8%B4%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%A3-%E0%B8%A1%E0%B8%B5%E0%B8%99%E0%B8%B0%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%B4%E0%B8%99
sv87,ดร.นิสดารก์ เวชยานนท์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%99%E0%B8%B4%E0%B8%AA%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B9%8C-%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B8%A2%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C
sv88,นายนิอาแซ ซีอุเซ็ง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%99%E0%B8%B4%E0%B8%AD%E0%B8%B2%E0%B9%81%E0%B8%8B-%E0%B8%8B%E0%B8%B5%E0%B8%AD%E0%B8%B8%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%87
sv89,นายเนาวรัตน์ พงษ์ไพบูลย์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C%E0%B9%84%E0%B8%9E%E0%B8%9A%E0%B8%B9%E0%B8%A5%E0%B8%A2%E0%B9%8C
sv90,นายบรรชา พงศ์อายุกูล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%8A%E0%B8%B2-%E0%B8%9E%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B8%AD%E0%B8%B2%E0%B8%A2%E0%B8%B8%E0%B8%81%E0%B8%B9%E0%B8%A5
sv91,พลเอกบุญธรรม โอริส,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1-%E0%B9%82%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%AA
sv92,นายบุญมี สุระโคตร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%A1%E0%B8%B5-%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B0%E0%B9%82%E0%B8%84%E0%B8%95%E0%B8%A3
sv93,ดร.บุญส่ง ไข่เกษ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%AA%E0%B9%88%E0%B8%87-%E0%B9%84%E0%B8%82%E0%B9%88%E0%B9%80%E0%B8%81%E0%B8%A9
sv94,พลเอก ดร.บุญสร้าง เนียมประดิษฐ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87-%E0%B9%80%E0%B8%99%E0%B8%B5%E0%B8%A2%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B4%E0%B8%A9%E0%B8%90%E0%B9%8C
sv95,นางเบญจรัตน์ จริยธาราสิทธิ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%9A%E0%B8%8D%E0%B8%88%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C
sv96,หม่อมหลวงปนัดดา ดิศกุล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%99%E0%B8%B1%E0%B8%94%E0%B8%94%E0%B8%B2-%E0%B8%94%E0%B8%B4%E0%B8%A8%E0%B8%81%E0%B8%B8%E0%B8%A5
sv97,พลอากาศเอก ดร.ประจิน จั่นตอง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B4%E0%B8%99-%E0%B8%88%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B8%95%E0%B8%AD%E0%B8%87
sv98,นายประดิษฐ์ เหลืองอร่าม,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B4%E0%B8%A9%E0%B8%90%E0%B9%8C-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%A1
sv99,นายประพันธ์ คูณมี,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C-%E0%B8%84%E0%B8%B9%E0%B8%93%E0%B8%A1%E0%B8%B5
sv100,นางประภาศรี สุฉันทบุตร,SV,,#560001,2,https://www.facebook.com/psuchantabutr/posts/pfbid02ZTpo9oZyq1yUoqhBBqwtQuiZ26ZxQ1mbZB1aqwbZCaYWXDyC42bgB4VszpM9Enpal,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B2%E0%B8%A8%E0%B8%A3%E0%B8%B5-%E0%B8%AA%E0%B8%B8%E0%B8%89%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%95%E0%B8%A3
sv101,นายประมนต์ สุธีวงศ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%98%E0%B8%B5%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C
sv102,นายประมาณ สว่างญาติ,SV,,#560001,2,https://www.thansettakij.com/business/trade-agriculture/565352,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B2%E0%B8%93-%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%8D%E0%B8%B2%E0%B8%95%E0%B8%B4
sv103,ร้อยเอกประยุทธ เสาวคนธ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B8%E0%B8%97%E0%B8%98-%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A7%E0%B8%84%E0%B8%99%E0%B8%98%E0%B9%8C
sv104,นางประยูร เหล่าสายเชื้อ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A2%E0%B8%B9%E0%B8%A3-%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD
sv105,พลเอก ดร.ประสาท สุขเกษตร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B2%E0%B8%97-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%95%E0%B8%A3
sv106,นายประสิทธิ์ ปทุมารักษ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C
sv107,รองศาสตราจารย์ ดร.ประเสริฐ ปิ่นปฐมรัฐ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%90-%E0%B8%9B%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B8%A3%E0%B8%B1%E0%B8%90
sv108,พลตำรวจตรีปรัชญ์ชัย ใจชาญสุขกิจ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%8D%E0%B9%8C%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B9%83%E0%B8%88%E0%B8%8A%E0%B8%B2%E0%B8%8D%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%81%E0%B8%B4%E0%B8%88
sv109,พลเอกปรีชา จันทร์โอชา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B5%E0%B8%8A%E0%B8%B2-%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%AD%E0%B8%8A%E0%B8%B2
sv110,นายปรีชา บัววิรัตน์เลิศ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%A3%E0%B8%B5%E0%B8%8A%E0%B8%B2-%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A7%E0%B8%B4%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8
sv111,นายปัญญา งานเลิศ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B2-%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8
sv112,พลเอกปัฐมพงศ์ ประถมภัฏ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%B1%E0%B8%90%E0%B8%A1%E0%B8%9E%E0%B8%87%E0%B8%A8%E0%B9%8C-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%96%E0%B8%A1%E0%B8%A0%E0%B8%B1%E0%B8%8F
sv113,นายปานเทพ กล้าณรงค์ราญ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E-%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8D
sv114,ดร.ปิยฉัฏฐ์ วันเฉลิม,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%89%E0%B8%B1%E0%B8%8F%E0%B8%90%E0%B9%8C-%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1
sv115,นายปิยพันธุ์ นิมมานเหมินท์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C-%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B9%8C
sv116,พลเอกโปฎก บุนนาค,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%82%E0%B8%9B%E0%B8%8E%E0%B8%81-%E0%B8%9A%E0%B8%B8%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%84
sv117,นางผาณิต นิติทัณฑ์ประภาศ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9C%E0%B8%B2%E0%B8%93%E0%B8%B4%E0%B8%95-%E0%B8%99%E0%B8%B4%E0%B8%95%E0%B8%B4%E0%B8%97%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A0%E0%B8%B2%E0%B8%A8
sv118,แพทย์หญิง คุณหญิงพรทิพย์ โรจนสุนันท์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%A3%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B9%8C-%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B8%AA%E0%B8%B8%E0%B8%99%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B9%8C
sv119,นายพรเพชร วิชิตชลชัย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%A3%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3-%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B4%E0%B8%95%E0%B8%8A%E0%B8%A5%E0%B8%8A%E0%B8%B1%E0%B8%A2
sv120,นายแพทย์พลเดช ปิ่นประทีป,SV,,#560001,2,https://www.matichon.co.th/politics/news_3987332,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%A5%E0%B9%80%E0%B8%94%E0%B8%8A-%E0%B8%9B%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B5%E0%B8%9B
sv121,พลเอกพหล สง่าเนตร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%AB%E0%B8%A5-%E0%B8%AA%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%99%E0%B8%95%E0%B8%A3
sv122,พลเรือเอกพะจุณณ์ ตามประทีป,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B0%E0%B8%88%E0%B8%B8%E0%B8%93%E0%B8%93%E0%B9%8C-%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B5%E0%B8%9B
sv123,พลเรือเอกพัลลภ ตมิศานนท์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B1%E0%B8%A5%E0%B8%A5%E0%B8%A0-%E0%B8%95%E0%B8%A1%E0%B8%B4%E0%B8%A8%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C
sv124,นางพิกุลแก้ว ไกรฤกษ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B4%E0%B8%81%E0%B8%B8%E0%B8%A5%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-%E0%B9%84%E0%B8%81%E0%B8%A3%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C
sv125,นายพิทักษ์ ไชยเจริญ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B4%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C-%E0%B9%84%E0%B8%8A%E0%B8%A2%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D
